Date,AMZN,BJ,COST,DG,DLTR,HD,KR,LOW,PSMT,SFM,TGT,WMT,^GSPC,^IXIC
2026-03-04,216.82000732421875,99.9800033569336,1005.2813110351562,150.88450622558594,117.8499984741211,363.928955078125,67.63370513916016,257.3844909667969,153.05999755859375,76.44999694824219,118.95610046386719,127.3052749633789,6869.5,22807.48046875
2026-03-05,218.94000244140625,98.47000122070312,981.1463623046875,145.85833740234375,115.91000366210938,356.6032409667969,71.1949462890625,253.49319458007812,146.63999938964844,76.91000366210938,119.23348236083984,122.82305145263672,6830.7099609375,22748.990234375
2026-03-06,213.2100067138672,96.80000305175781,996.65380859375,145.61947631835938,115.79000091552734,352.89605712890625,73.72164154052734,250.68666076660156,145.16000366210938,80.25,119.65945434570312,123.31112670898438,6740.02001953125,22387.6796875
2026-03-09,213.49000549316406,95.48999786376953,1003.8433837890625,144.8332061767578,115.8499984741211,348.59722900390625,72.98551940917969,249.02464294433594,148.83999633789062,77.79000091552734,119.01554107666016,123.84898376464844,6795.990234375,22695.94921875
2026-03-10,214.3300018310547,96.2699966430664,995.9148559570312,145.31094360351562,116.81999969482422,352.1368408203125,71.86143493652344,249.91038513183594,147.61000061035156,76.27999877929688,119.60991668701172,124.62590789794922,6781.47998046875,22697.099609375
2026-03-11,212.64999389648438,93.51000213623047,990.7922973632812,144.15640258789062,113.25,345.9154052734375,71.81170654296875,245.70059204101562,145.97000122070312,75.3499984741211,117.66826629638672,123.0023422241211,6775.7998046875,22716.130859375
2026-03-12,209.52999877929688,98.77999877929688,1001.8662719726562,135.30836486816406,111.69999694824219,336.40673828125,74.56718444824219,238.30609130859375,146.8000030517578,78.83999633789062,114.6666259765625,124.8350830078125,6672.6201171875,22311.98046875
2026-03-13,207.6699981689453,97.72000122070312,1006.9688720703125,131.21775817871094,107.45999908447266,336.5059814453125,75.20382690429688,236.45497131347656,148.77000427246094,82.05999755859375,116.24173736572266,126.02037811279297,6632.18994140625,22105.359375
2026-03-16,211.74000549316406,97.94999694824219,1000.2885131835938,134.21356201171875,114.36000061035156,340.029541015625,74.09964752197266,240.95338439941406,151.1699981689453,81.7300033569336,115.95446014404297,125.49246978759766,6699.3798828125,22374.1796875
2026-03-17,215.1999969482422,96.52999877929688,994.7166137695312,130.3120574951172,111.83999633789062,338.88812255859375,73.7315902709961,238.56484985351562,149.77999877929688,81.06999969482422,115.66717529296875,124.58606719970703,6716.08984375,22479.529296875
2026-03-18,209.8699951171875,94.30999755859375,978.5001220703125,126.0721664428711,107.48999786376953,328.4662780761719,72.89598846435547,229.98602294921875,141.39999389648438,84.33000183105469,113.97318267822266,121.49830627441406,6624.7001953125,22152.419921875
2026-03-19,208.75999450683594,96.69999694824219,973.3676147460938,122.86736297607422,105.55999755859375,325.76654052734375,73.37347412109375,228.6126251220703,142.6699981689453,84.5199966430664,113.39860534667969,120.61181640625,6606.490234375,22090.689453125
2026-03-20,205.3699951171875,97.04000091552734,970.9212036132812,123.93231201171875,105.91999816894531,318.3620910644531,72.81640625,223.556884765625,140.6999969482422,81.80000305175781,112.19993591308594,118.79328918457031,6506.47998046875,21647.609375
2026-03-23,210.13999938964844,96.04000091552734,964.3306884765625,124.51953125,108.2699966430664,328.4365234375,72.31902313232422,233.1309356689453,145.74000549316406,78.9000015258789,113.85430145263672,120.49005889892578,6581.0,21946.759765625
2026-03-24,207.24000549316406,97.80000305175781,972.4089965820312,117.32364654541016,106.52999877929688,328.4464416503906,71.50332641601562,233.31005859375,148.55999755859375,75.6500015258789,114.83503723144531,121.8175277709961,6556.3701171875,21761.890625
2026-03-25,211.7100067138672,97.80999755859375,973.447509765625,118.98577117919922,106.63999938964844,330.0345458984375,69.99129486083984,235.05169677734375,147.17999267578125,75.26000213623047,115.28082275390625,122.82559204101562,6591.89990234375,21929.8203125
2026-03-26,207.5399932861328,100.54000091552734,978.2305908203125,118.66728210449219,105.98999786376953,325.9848937988281,71.4137954711914,234.9024200439453,146.42999267578125,77.2699966430664,115.9049301147461,121.94727325439453,6477.16015625,21408.080078125
2026-03-27,199.33999633789062,99.61000061035156,982.4344482421875,116.6070556640625,107.0,319.25537109375,72.8363037109375,229.20974731445312,147.52000427246094,77.4000015258789,118.71834564208984,122.65592193603516,6368.85009765625,20948.359375
2026-03-30,200.9499969482422,98.94999694824219,995.1360473632812,117.2838363647461,105.73999786376953,321.09161376953125,73.33368682861328,231.46890258789062,148.16000366210938,77.26000213623047,117.66826629638672,123.26475524902344,6343.72021484375,20794.640625
2026-03-31,208.27000427246094,98.41999816894531,994.9862060546875,118.16964721679688,109.51000213623047,326.4414978027344,71.9808120727539,235.15122985839844,150.5,77.12999725341797,120.06561279296875,124.04327392578125,6528.52001953125,21590.630859375
2026-04-01,210.57000732421875,94.61000061035156,995.1160278320312,116.61700439453125,108.69999694824219,327.1064758300781,70.17034912109375,234.8526611328125,151.36000061035156,75.86000061035156,119.3226318359375,124.50239562988281,6575.31982421875,21840.94921875
2026-04-02,209.77000427246094,98.05999755859375,1013.4894409179688,119.17487335205078,108.44000244140625,319.23553466796875,71.97086334228516,229.9263153076172,152.47999572753906,77.54000091552734,119.3226318359375,125.55039978027344,6582.68994140625,21879.1796875
2026-04-06,212.7899932861328,95.58999633789062,1017.0741577148438,124.42000579833984,111.08999633789062,324.2181396484375,72.64730072021484,234.07638549804688,154.99000549316406,77.43000030517578,121.066162109375,126.54849243164062,6611.830078125,21996.33984375
2026-04-07,213.77000427246094,95.1500015258789,1011.741943359375,121.20999908447266,106.41999816894531,316.3968200683594,72.29913330078125,230.5035400390625,150.75999450683594,77.12000274658203,118.40133666992188,122.25668334960938,6616.85009765625,22017.849609375
2026-04-08,221.25,95.16000366210938,1028.7772216796875,123.05000305175781,105.62000274658203,333.6573486328125,70.58814239501953,242.4959716796875,156.6999969482422,75.75,121.9676513671875,127.0176010131836,6782.81005859375,22634.990234375
2026-04-09,233.64999389648438,93.66000366210938,1030.53466796875,119.75,102.5999984741211,337.0518798828125,69.98133850097656,246.6261444091797,161.25999450683594,76.0199966430664,122.86912536621094,128.884033203125,6824.66015625,22822.419921875
2026-04-10,238.3800048828125,92.70999908447266,997.0232543945312,115.7300033569336,99.55000305175781,334.8285827636719,67.63370513916016,243.0532989501953,157.02999877929688,77.16999816894531,120.74916076660156,126.52852630615234,6816.89013671875,22902.890625
2026-04-13,239.88999938964844,93.16999816894531,979.4287719726562,119.26000213623047,102.12999725341797,338.6201477050781,67.67350006103516,245.89964294433594,158.02000427246094,76.05000305175781,116.77668762207031,124.33271789550781,6886.240234375,23183.740234375
2026-04-14,249.02000427246094,91.72000122070312,973.3875732421875,119.58999633789062,100.66999816894531,340.1585693359375,66.83790588378906,247.25314331054688,156.72000122070312,75.19000244140625,118.41124725341797,124.81181335449219,6967.3798828125,23639.080078125
2026-04-15,248.5,90.69999694824219,983.3231811523438,121.55999755859375,101.33000183105469,336.38690185546875,66.28083801269531,242.82440185546875,155.38999938964844,74.93000030517578,121.71998596191406,124.5223617553711,7022.9501953125,24016.01953125
2026-04-16,249.6999969482422,92.23999786376953,985.7796020507812,123.47000122070312,99.93000030517578,334.6399841308594,67.41486358642578,241.26190185546875,156.6699981689453,73.19000244140625,122.75025939941406,124.58224487304688,7041.27978515625,24102.69921875
2026-04-17,250.55999755859375,92.06999969482422,998.4412231445312,126.68000030517578,105.93000030517578,346.79876708984375,67.8326644897461,250.51747131347656,161.77999877929688,74.1500015258789,126.64346313476562,127.25714111328125,7126.06005859375,24468.48046875
2026-04-20,248.27999877929688,93.51000213623047,996.3942260742188,126.45999908447266,107.25,348.376953125,67.53423309326172,252.0799560546875,159.1999969482422,74.3499984741211,128.96156311035156,127.67633819580078,7109.14013671875,24404.390625
2026-04-21,249.91000366210938,96.0,1004.3526611328125,124.11000061035156,103.83000183105469,341.3595886230469,68.44940948486328,249.99000549316406,158.77999877929688,75.29000091552734,130.8636016845703,129.3531494140625,7064.009765625,24259.9609375
2026-04-22,255.36000061035156,95.41000366210938,1002.2457275390625,123.19999694824219,101.97000122070312,336.9725036621094,67.71328735351562,245.19000244140625,160.27000427246094,74.98999786376953,129.3776397705078,129.73240661621094,7137.89990234375,24657.5703125
2026-04-23,255.0800018310547,96.95999908447266,1012.9102172851562,122.05999755859375,102.25,337.6275939941406,68.7378921508789,246.5399932861328,162.14999389648438,72.55000305175781,128.95166015625,131.77850341796875,7108.39990234375,24438.5
2026-04-24,263.989990234375,94.30999755859375,1009.6849365234375,120.70999908447266,103.75,333.3893737792969,66.87769317626953,244.4499969482422,161.10000610351562,72.95999908447266,128.0501708984375,129.6725311279297,7165.080078125,24836.599609375
2026-04-27,261.1199951171875,92.88999938964844,996.56396484375,117.3499984741211,98.0,329.8260803222656,65.5546646118164,242.5500030517578,154.99000549316406,71.62000274658203,128.50587463378906,127.34696197509766,7173.91015625,24887.099609375
2026-04-28,259.70001220703125,92.19000244140625,992.5597534179688,115.81999969482422,98.22000122070312,326.6101989746094,66.57926940917969,240.32000732421875,155.52000427246094,70.73999786376953,125.95001983642578,127.34696197509766,7138.7998046875,24663.80078125
2026-04-29,263.0400085449219,91.43000030517578,997.2229614257812,114.12999725341797,95.69999694824219,320.40673828125,66.74837493896484,233.5,153.88999938964844,71.12999725341797,126.67318725585938,127.76616668701172,7135.9501953125,24673.240234375
2026-04-30,265.05999755859375,93.88999938964844,1013.06005859375,115.87999725341797,97.11000061035156,326.3521423339844,67.71328735351562,238.7899932861328,156.9199981689453,81.8499984741211,128.5355987548828,131.67869567871094,7209.009765625,24892.310546875
2026-05-01,268.260009765625,93.51000213623047,1011.7000122070312,114.43000030517578,94.66999816894531,321.4687805175781,67.41486358642578,233.3300018310547,158.2100067138672,81.19000244140625,127.68363952636719,131.34933471679688,7230.1201171875,25114.439453125
2026-05-04,272.04998779296875,94.62999725341797,1012.7899780273438,114.4800033569336,94.05000305175781,310.0941162109375,67.1960220336914,223.72000122070312,153.11000061035156,80.69000244140625,126.56421661376953,130.08175659179688,7200.75,25067.80078125
2026-05-05,273.54998779296875,94.31999969482422,1016.4199829101562,117.01000213623047,93.69000244140625,313.07177734375,66.5693130493164,225.22999572753906,156.55999755859375,78.75,127.61430358886719,130.54086303710938,7259.22021484375,25326.130859375
2026-05-06,274.989990234375,92.44999694824219,995.75,116.37000274658203,96.51000213623047,320.64495849609375,65.6640853881836,233.3699951171875,159.91000366210938,78.26000213623047,128.9714813232422,129.8322296142578,7365.1201171875,25838.939453125
2026-05-07,271.1700134277344,94.33000183105469,1012.0599975585938,116.47000122070312,96.76000213623047,320.238037109375,66.06199645996094,230.8800048828125,156.5399932861328,81.01000213623047,124.70181274414062,129.95199584960938,7337.10986328125,25806.19921875
2026-05-08,272.67999267578125,92.97000122070312,1008.7899780273438,113.29000091552734,94.23999786376953,315.086669921875,65.29602813720703,229.1999969482422,158.25999450683594,82.83000183105469,124.07771301269531,130.42999267578125,7398.93017578125,26247.080078125
2026-05-11,268.989990234375,91.11000061035156,999.469970703125,104.62999725341797,90.0199966430664,309.0816955566406,64.46043395996094,226.05999755859375,156.97999572753906,81.58000183105469,117.33145141601562,127.58999633789062,7412.83984375,26274.130859375
2026-05-12,265.82000732421875,92.01000213623047,1021.8800048828125,102.9800033569336,89.05000305175781,308.148681640625,64.2813720703125,224.52000427246094,156.49000549316406,86.88999938964844,120.66000366210938,130.35000610351562,7400.9599609375,26088.19921875
